repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/ExperimentModalCtrl.js,<anonymous>_7,before_each,8,61,47,,4,per_test,1,1,3,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/ExperimentModalCtrl.js#L8-L61,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, $httpBackend){
        scope = $rootScope.$new();
        
        modal = {
            close: sinon.stub(),
            dismiss: sinon.stub()
        };

        httpBackend = $httpBackend;

        var mockApplicationsFactory = {
            query: function() {
                return {
                    $promise: {
                        then: function(doneFunc) {
                            doneFunc([
                                {
                                    applicationName: 'app1'
                                },
                                {
                                    applicationName: 'app2'
                                }
                            ]);
                        }
                    }
                };
            }
        };

        var mockEmailFactory = {
            saveFavorite: sinon.stub(),
            removeFavorite: sinon.stub()
        };

        angular.mock.inject(function($injector){
            ConfigFactory = $injector.get('ConfigFactory');
            ApplicationsFactory = mockApplicationsFactory;
            EmailFactory = mockEmailFactory;
        });

        createController = function (experiments, experiment, readOnly, applications, allApplications) {
            return $controller('ExperimentModalCtrl', {
                '$scope': scope,
                '$modalInstance': modal,
                'experiments': experiments,
                'experiment': experiment,
                'readOnly': readOnly,
                'applications': applications || 'applications',
                'allApplications': allApplications,
                'openedFromModal': false
                
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/ExperimentsCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/ExperimentsCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/ExperimentsCtrl.js,<anonymous>_7,before_each,8,21,12,,0,per_test,1,1,1,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/ExperimentsCtrl.js#L8-L21,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, _$location_){
        $location = _$location_;
        scope = $rootScope.$new();
        
        angular.mock.inject(function($injector){
            $httpBackend = $injector.get('$httpBackend');
        });
        
        createController = function () {
            return $controller('ExperimentsCtrl', {
                '$scope': scope
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/FeedbackCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/FeedbackCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/FeedbackCtrl.js,<anonymous>_7,before_each,8,20,11,,0,per_test,1,1,1,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/FeedbackCtrl.js#L8-L20,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller){
        scope = $rootScope.$new();
        
        angular.mock.inject(function($injector){
            $httpBackend = $injector.get('$httpBackend');
        });
        
        createController = function () {
            return $controller('FeedbackCtrl', {
                '$scope': scope
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/FeedbackModalCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/FeedbackModalCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/FeedbackModalCtrl.js,<anonymous>_7,before_each,8,22,13,,2,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/FeedbackModalCtrl.js#L8-L22,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller){
        scope = $rootScope.$new();
        
        modal = {
            close: sinon.stub(),
            dismiss: sinon.stub()
        };
        
        createController = function () {
            return $controller('FeedbackModalCtrl', {
                '$scope': scope,
                '$modalInstance': modal
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/FeedbackTableCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/FeedbackTableCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/FeedbackTableCtrl.js,<anonymous>_7,before_each,8,20,11,,0,per_test,1,1,1,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/FeedbackTableCtrl.js#L8-L20,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller){
        scope = $rootScope.$new();
        
        angular.mock.inject(function($injector){
            $httpBackend = $injector.get('$httpBackend');
        });
        
        createController = function () {
            return $controller('FeedbackTableCtrl', {
                '$scope': scope
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/MutualExclusionModalCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/MutualExclusionModalCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/MutualExclusionModalCtrl.js,<anonymous>_7,before_each,8,34,23,,3,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/MutualExclusionModalCtrl.js#L8-L34,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller){
        scope = $rootScope.$new();
        
        modal = {
            close: sinon.stub(),
            dismiss: sinon.stub()
        };
        
        experiments = [
            {
                
            }
        ];
        experiments.$promise = {
            then: sinon.stub()
        };
        id = 1;
        
        createController = function (_experiments, _experimentId) {
            return $controller('MutualExclusionModalCtrl', {
                '$scope': scope,
                '$modalInstance': modal,
                'experiments': _experiments || experiments,
                'experimentId': _experimentId || id
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/MutualExclusionsCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/MutualExclusionsCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/MutualExclusionsCtrl.js,<anonymous>_7,before_each,8,26,16,,2,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/MutualExclusionsCtrl.js#L8-L26,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller){
        scope = $rootScope.$new();
        
        modal = {
            close: sinon.stub(),
            dismiss: sinon.stub()
        };
        
        scope.experiment = {
            id: 1
        };
        
        createController = function () {
            return $controller('MutualExclusionsCtrl', {
                '$scope': scope,
                '$modalInstance': modal
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/PagesCtrl.js,<anonymous>_51,before_each,52,59,8,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/PagesCtrl.js#L52-L59,human_pre2022,human,,"beforeEach(function() {
        module('wasabi', 'ui.router', 'wasabi.controllers');
        module({
            DialogsFactory: mockDialogsFactory,
            ExperimentsFactory: mockExperimentsFactory,
            ApplicationsFactory: mockApplicationsFactory
        })
    })",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/PagesCtrl.js,<anonymous>_59,before_each,60,79,17,,2,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/PagesCtrl.js#L60-L79,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller){
        scope = $rootScope.$new();
        
        modal = {
            close: sinon.stub(),
            dismiss: sinon.stub()
        };
        
        scope.experiment = {
            id: 1
        };
        
        createController = function () {
            return $controller('PagesCtrl', {
                '$scope': scope,
                '$modalInstance': modal,
                'pages': []
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/PrioritiesCtrl.js,<anonymous>_6,before_each,7,9,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/PrioritiesCtrl.js#L7-L9,human_pre2022,human,,"beforeEach(function() {
        module('wasabi', 'ui.router', 'wasabi.controllers');
    })",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/PrioritiesCtrl.js,<anonymous>_9,before_each,10,23,12,,0,per_test,1,1,1,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/PrioritiesCtrl.js#L10-L23,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, _$location_, UtilitiesFactory){
        $location = _$location_;
        scope = $rootScope.$new();
        
        angular.mock.inject(function($injector){
            $httpBackend = $injector.get('$httpBackend');
        });
        
        createController = function () {
            return $controller('PrioritiesCtrl', {
                '$scope': scope
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/SignInCtrl.js,<anonymous>_6,before_each,7,62,56,,0,per_test,1,2,1,0,0,6,0.10714285714285714,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/SignInCtrl.js#L7-L62,human_pre2022,human,,"beforeEach(function() {
        var mockAuthzFactory = {
            getPermissions: function(options) {
                return {
                    $promise: {
                        then: function(doneFunc) {
                            var adminPerms = {permissionsList: [
                                {
                                    applicationName: ""QBO"",
                                    permissions: [""create"", ""read"", ""update"", ""delete"", ""admin""]
                                },
                                {
                                    applicationName: ""TTO"",
                                    permissions: [""create"", ""read"", ""update"", ""delete"", ""admin""]
                                }
                            ]};
                            if (options && options.userId && options.userId == 'myuser') {
                                doneFunc(adminPerms);
                            }
                            else {
                                doneFunc({
                                    permissionsList: []
                                });
                            }
                        }
                    }
                };
            }
        },
        mockAuthFactory = {
            signIn: function() {
                return {
                    $promise: {
                        then: function(doneFunc) {
                            var results = {
                                access_token: 'access_token',
                                token_type: 'token_type'
                            };
                            doneFunc(results);
                        }
                    }
                };
            }
        };
        module('wasabi', 'ui.router', 'wasabi.controllers');
        module(function ($provide) {
            $provide.value('AuthFactory', mockAuthFactory);
            $provide.value('AuthzFactory', mockAuthzFactory);
        });
/*
        module({
            AuthFactory: mockAuthFactory,
            AuthzFactory: mockAuthzFactory
        })
*/
    })",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/SignInCtrl.js,<anonymous>_62,before_each,63,87,23,,1,per_test,1,1,0,0,0,13,0.5652173913043478,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/SignInCtrl.js#L63-L87,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, _$location_){
        $location = _$location_;
        scope = $rootScope.$new();
        
        var $injector = angular.injector(['wasabi.services']);
/*
        AuthFactory = function () {
            return $injector.get('AuthFactory');
        };
*/
        // AF = {
        //     signIn: function () {
        //         return {
        //             '$promise': sinon.stub()
        //         };
        //     }
        // };
        
        createController = function () {
            return $controller('SignInCtrl', {
                '$scope': scope
                // 'AuthFactory': AF
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/SignOutCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/SignOutCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/SignOutCtrl.js,<anonymous>_7,before_each,8,18,9,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/SignOutCtrl.js#L8-L18,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, _$location_){
        $location = _$location_;
        scope = $rootScope.$new();
        
        
        createController = function () {
            return $controller('SignOutCtrl', {
                '$scope': scope
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/TimePickerCtrl.js,<anonymous>_6,before_each,7,7,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/TimePickerCtrl.js#L7-L7,human_pre2022,human,,"beforeEach(module('wasabi', 'ui.router', 'wasabi.controllers'))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/TimePickerCtrl.js,<anonymous>_7,before_each,8,23,14,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/TimePickerCtrl.js#L8-L23,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, _$location_){
        $location = _$location_;
        scope = $rootScope.$new();
        
        scope.experiment = {};
        event = {
            preventDefault: function(){},
            stopPropagation: function () {}
        };
        
        createController = function () {
            return $controller('TimePickerCtrl', {
                '$scope': scope
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/UserModalCtrl.js,<anonymous>_65,before_each,66,73,8,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/UserModalCtrl.js#L66-L73,human_pre2022,human,,"beforeEach(function() {
        module('wasabi', 'ui.router', 'wasabi.controllers');
        module({
            AuthzFactory: mockAuthzFactory,
            AuthFactory: mockAuthFactory,
            DialogsFactory: mockDialogsFactory
        })
    })",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/UserModalCtrl.js,<anonymous>_73,before_each,74,100,24,,7,per_test,1,1,4,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/UserModalCtrl.js#L74-L100,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, _$location_, $httpBackend){
        $location = _$location_;
        scope = $rootScope.$new();

        modal = {
            close: sinon.stub(),
            dismiss: sinon.stub()
        };

        utilFactory = {
            failIfTokenExpired: sinon.stub(),
            trackEvent: sinon.stub(),
            handleGlobalError: sinon.stub(),
            filterAppsForUser: sinon.stub().returns([]),
            stateImgUrl: sinon.stub()
        };

        createController = function () {
            return $controller('UserModalCtrl', {
                '$scope': scope,
                '$modalInstance': modal,
                'user': {},
                'administeredApplications': [],
                'UtilitiesFactory': utilFactory
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/UsersCtrl.js,<anonymous>_43,before_each,44,50,7,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/UsersCtrl.js#L44-L50,human_pre2022,human,,"beforeEach(function() {
        module('wasabi', 'ui.router', 'wasabi.controllers');
        module({
            DialogsFactory: mockDialogsFactory,
            AuthzFactory: mockAuthzFactory
        });
    })",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/controllers/UsersCtrl.js,<anonymous>_50,before_each,51,60,9,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/controllers/UsersCtrl.js#L51-L60,human_pre2022,human,,"beforeEach(inject(function($rootScope, $controller, _$location_, UtilitiesFactory){
        $location = _$location_;
        scope = $rootScope.$new();
        
        createController = function () {
            return $controller('UsersCtrl', {
                '$scope': scope
            });
        };
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/AutocompleteDirective.js,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/AutocompleteDirective.js#L6-L6,human_pre2022,human,,beforeEach(module('wasabi.directives')),2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/AutocompleteDirective.js,<anonymous>_6,before_each,7,16,9,,0,per_test,1,1,2,0,0,2,0.2222222222222222,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/AutocompleteDirective.js#L7-L16,human_pre2022,human,,"beforeEach(inject(function($rootScope, $compile){
        el = angular.element(
            '<input class=""abtestAutocomplete"" ng-show=""!readOnly"" list=""pagesData.groupPages"" select-function=""selectPage"" enter-function=""selectPageOnEnter"" id=""txtAddPage"" type=""text"" class=""text"" placeholder=""Add Page"" />'
            //'<input ng-show=""!readOnly"" abtest-autocomplete list=""pagesData.groupPages"" select-function=""selectPage"" enter-function=""selectPageOnEnter"" id=""txtAddPage"" type=""text"" class=""text"" placeholder=""Add Page"" />'
            //'<div class=""abtestAutocomplete"" abtest-autocomplete listSource=""test"" selectFunction=""test"" enterFunction=""test""></div>'
        );
        
        scope = $rootScope.$new();
        $compile(el)(scope);
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/ConvertPercentDirective.js,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/ConvertPercentDirective.js#L6-L6,human_pre2022,human,,beforeEach(module('wasabi.directives')),2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/ConvertPercentDirective.js,<anonymous>_6,before_each,7,14,7,,0,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/ConvertPercentDirective.js#L7-L14,human_pre2022,human,,"beforeEach(inject(function($rootScope, $compile){
        el = angular.element(
            '<input class=""convertPercentTest"" convert-percent type=""text"" ng-model=""myModel"" />'
        );
        
        scope = $rootScope.$new();
        $compile(el)(scope);
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/CustomTooltip.js,<anonymous>_5,before_each,6,20,14,,0,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/CustomTooltip.js#L6-L20,human_pre2022,human,,"beforeEach(function() {
        module('wasabi.directives');

        var mockTooltipFactory = {
            createAndShowTooltip: function(tooltipText, element) {
                return $('<div class=""tooltip""><span class=""arrow""></span>' + tooltipText + '</div>').appendTo($('body'));
            },
            hideTooltip: function($tip) {
                $tip.remove();
            }
        };
        module(function ($provide) {
            $provide.value('TooltipFactory', mockTooltipFactory);
        });
    })",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/CustomTooltip.js,<anonymous>_20,before_each,21,29,8,,0,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/CustomTooltip.js#L21-L29,human_pre2022,human,,"beforeEach(inject(function($rootScope, $compile){
        el = angular.element(
            '<input class=""customTooltipTest"" custom-tooltip=""My tooltip"" type=""text"" />'
        );

        compiler = $compile;
        scope = $rootScope.$new();
        template = $compile(el)(scope);
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/DigitOnlyDirective.js,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/DigitOnlyDirective.js#L6-L6,human_pre2022,human,,beforeEach(module('wasabi.directives')),2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/DigitOnlyDirective.js,<anonymous>_6,before_each,7,16,9,,0,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/DigitOnlyDirective.js#L7-L16,human_pre2022,human,,"beforeEach(inject(function($rootScope, $compile){
        el = angular.element(
            '<form name=""myForm""><input class=""digitOnlyTest"" name=""digitOnlyInput"" digit-only type=""text"" ng-model=""myModel"" /></form>'
        );
        
        scope = $rootScope.$new();
        template = $compile(el)(scope);
        scope.$digest();
        form = scope.myForm;
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/EnsureInterval.js,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/EnsureInterval.js#L6-L6,human_pre2022,human,,beforeEach(module('wasabi.directives')),2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/EnsureInterval.js,<anonymous>_6,before_each,7,16,9,,0,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/EnsureInterval.js#L7-L16,human_pre2022,human,,"beforeEach(inject(function($rootScope, $compile){
        el = angular.element(
            '<form name=""myForm""><input class=""ensureIntervalTest"" name=""ensureIntervalInput"" ensure-interval type=""text"" ng-model=""myModel"" /></form>'
        );
        
        scope = $rootScope.$new();
        template = $compile(el)(scope);
        scope.$digest();
        form = scope.myForm;
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/EnsureNumber.js,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/EnsureNumber.js#L6-L6,human_pre2022,human,,beforeEach(module('wasabi.directives')),2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/EnsureNumber.js,<anonymous>_6,before_each,7,16,9,,0,per_test,1,1,2,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/EnsureNumber.js#L7-L16,human_pre2022,human,,"beforeEach(inject(function($rootScope, $compile){
        el = angular.element(
            '<form name=""myForm""><input class=""ensureNumberTest"" name=""ensureNumberInput"" ensure-number type=""text"" ng-model=""myModel"" /></form>'
        );
        
        scope = $rootScope.$new();
        template = $compile(el)(scope);
        scope.$digest();
        form = scope.myForm;
    }))",2019-08-28,3.184120465434634,1
intuit/wasabi,javascript,56e12d5d656d071782c5d980e712d719e61891e8,modules/ui/test/spec/directives/EnsureStartGreaterEndTime.js,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/intuit/wasabi/blob/56e12d5d656d071782c5d980e712d719e61891e8/modules/ui/test/spec/directives/EnsureStartGreaterEndTime.js#L6-L6,human_pre2022,human,,beforeEach(module('wasabi.directives')),2019-08-28,3.184120465434634,1
